Serial,Event,Region,District,Date,Location,Country,latitude,longitude,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses USD,Losses Local,Education Centers,Hospitals,Damages in Crops Ha,Lost Cattle,Damages in Roads Mts,GLIDEnumber,Comments
2629,RAINSTORM,EASTERN,UPPER MANYA KROBO,2017/08/15,AKATENGE,Ghana,6.3290815,-0.4635715,,,,,5,,,,,0,0,,,,0,,,
2625,RAINSTORM,EASTERN,AKYEM MANSA,2017/04/09,"KOTOKUOM, ZEVOR,ABENASE,KWABOADI",Ghana,6.0825618,-1.1817664,,,,,,,,,,0,0,,,,0,,,
2623,RAINSTORM,EASTERN,UPPER MANYA KROBO,2017/04/03,ANYABONI,Ghana,6.3410262,-0.076777,,,,,3,,,,,0,0,,,,0,,,
2835,RAINSTORM,ASHANTI,SEKYERE EAST,2012/02/27,"ASOKORE-ASH,NKWANKWANUA,AHENSAN,OKAINKROM",Ghana,5.9814834,-0.9894988,,,,190,,,,,,0,0,,,,0,,,
2827,FLOOD,ASHANTI,SEKYERE AFRAM PLAINS NORTH,2012/02/27,ANINANIA,Ghana,7.210831,-1.3860919,,,,1,,,,,,0,0,,,,0,,,
2823,RAINSTORM,ASHANTI,AMANSIE WEST,2012/03/12,MANSO-KODEBA,Ghana,6.3427244,-2.0088247,,,,1,,,,,,0,0,,,,0,,,Personal belongings and electrical appliances were destroyed
2821,RAINSTORM,ASHANTI,AMANSIE WEST,2012/01/23,MANSO-ATWERE,Ghana,6.4471689,-1.873977,,,,,,,,,,0,0,3,,,0,,,
2810,STORM,ASHANTI,ATWIMA KWANWOMA,2012/02/23,MWESO No.1,Ghana,6.5897862,-1.8698942,,,,,17,,,,,0,0,,,,0,,,
2808,RAINSTORM,ASHANTI,AMANSIE WEST,2012/02/23,ABODOM-DOMI,Ghana,6.4206282,-1.8337018,,,,,3,,,,,0,0,,,,0,,,Children reading and writing material destroyed
2649,RAINSTORM,EASTERN,KWAHU AFRAM PLAINS NORTH,2017/10/16,EKYE,Ghana,6.8664035,-0.2924747,,,,,1,,,,,0,0,,,,0,,,NO ESTIMATED COST
2647,RAINSTORM,EASTERN,UPPER MANYA KROBO,2017/10/10,ODJADORNYA,Ghana,6.3290815,-0.4635715,,,,,2,,,,,0,0,,,,0,,,NO ESTIMATED COST
2645,RAINSTORM,EASTERN,AKYEM MANSA,2017/10/27,BONTODTASE,Ghana,6.0823723,-1.2641813,,,,,1,,,,,0,0,,,,0,,,NO ESTIMATED COST
2642,RAINSTORM,EASTERN,DENKYEMBOUR,2017/10/22,AKWATIA,Ghana,6.0410829,-0.8201555,,,,,21,,,,,0,0,,,,0,,,NO ESTIMATED COST
2640,RAINSTORM,EASTERN,NSAWAM ADOAGYIRI MUNICIPAL,2017/11/14,DOBRO,Ghana,5.805296,-0.3196013,,,,,9,,,,,0,0,,,,0,,,NO ESTIMATED COST
2638,FLOOD,EASTERN,FANTEAKWA NORTH,2017/07/16,BOSOSU,Ghana,6.2964445,-0.4219008,,,,,15,,,,,0,0,,,,0,,,
2636,FLOOD,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2017/07/06,AKWADUM KOFORIDUA,Ghana,6.1373636,-0.2903318,,,,,97,,,,,0,0,,,,0,,,
2632,RAINSTORM,EASTERN,AKUAPIM SOUTH,2017/09/27,ABURI GYANKAMA ADONTENG,Ghana,5.8353142,-0.2833617,,,,,5,,,,,0,0,5,,,0,,,NO ESTIMATED COST
2630,RAINSTORM,EASTERN,AYENSUANO,2017/07/07,ASUBOI,Ghana,5.9485947,-0.4186393,,,,,21,,,,,0,0,,,,0,,,NO ESTIMATE MADE
2628,RAINSTORM,EASTERN,AKYEM MANSA,2017/07/26,OTWERESO ASABEDIE,Ghana,6.0327098,-1.2766871,,,,,14,,,,,0,0,,,,0,,,
2626,RAINSTORM,EASTERN,UPPER WEST AKIM,2017/07/07,ADIESO,Ghana,5.7941416,-0.4986335,,,,,,,,,,0,0,,,,0,,,NO ESTIMATION
2622,RAINSTORM,EASTERN,FANTEAKWA NORTH,2017/08/11,BOSUSO,Ghana,6.360849,-0.6870746,,,,,1,,,,,0,0,,,,0,,,
2621,RAINSTORM,EASTERN,KWAHU EAST,2018/04/07,KOTOSO SEMPOA,Ghana,6.738819,-0.6423988,,,,,893,,,,,0,0,,,,0,,,
2620,RAINSTORM,EASTERN,UPPER WEST AKIM,2017/04/07,OKURASE DANSO ADIESO,Ghana,5.7969253,-0.5322681,,,,,610,,,,,0,0,,,,0,,,
2617,FLOOD,EASTERN,BIRIM CENTRAL MUNICIPAL,2017/06/27,ODA,Ghana,5.9280624,-0.9999707,,,,,,,,,,0,0,,,,0,,,AMOUNT OF 52730 WAS ESTIMATED
2615,RAINSTORM,EASTERN,AKUAPIM NORTH,2017/04/09,TUTU,Ghana,5.8905895,-0.1642441,,,,,55,,,,,0,0,,,,0,,,
2613,FLOOD,EASTERN,KWAHU EAST,2017/04/21,"DOMEABRA ,ADOAGYIRE",Ghana,6.7326509,-1.6035734,,,,,126,,,,,0,0,,,,0,,,NO ESTIMATION MADE
2611,RAINSTORM,EASTERN,KWAHU AFRAM PLAINS NORTH,2017/05/08,"FOSO,MAAME,KROBO,ODOMESUA,ADZIDEKOPE",Ghana,7.0499994,-0.1205997,,,,,1186,,,,,0,0,,,,0,,,
2607,RAINSTORM,EASTERN,KWAHU AFRAM PLAINS NORTH,2017/02/21,TREBU ANTOABOMA ADIDOKOPOE,Ghana,7.0531084,0.0200414,,,,,943,,,,,0,0,,,,0,,,
2603,RAINSTORM,EASTERN,YILO KROBO MUNICIPAL,2017/03/16,BOTI,Ghana,6.1944324,-0.2246405,,,,,15,,,,,0,0,,,,0,,,
2601,RAINSTORM,EASTERN,KWAEBIBIREM MUNICIPAL,2017/01/16,ASUOM,Ghana,6.2658307,-0.8921654,,,,,15,,,,,0,0,,,,0,,,
2599,RAINSTORM,EASTERN,UPPER MANYA KROBO,2017/03/17,AKOTOE APIMSO,Ghana,6.3290815,-0.4635715,,,,,212,,,,,0,0,,,,0,,,
2570,FLOOD,,,2018/06/29,,Ghana,7.8961632,-3.6733937,,,,,,,,,,0,0,,,,0,,,
2547,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2015/03/31,ADABRAKA,Ghana,5.5631588,-0.2202566,,,,,,,,,,0,0,,,,0,,,
2529,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2016/06/09,ADABRAKA,Ghana,5.5631588,-0.2202566,,,,,,,,,,0,0,,,,0,,,
2526,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2016/06/09,ASYLUM DOWN,Ghana,5.5697997,-0.2162646,,,,,,,,,,0,0,,,,0,,,
2518,RAINSTORM,GREATER ACCRA,ACCRA METROPOLIS,2016/03/09,ALOGOSHIE,Ghana,5.6441674,-0.5453331,1,,,,15,,,,,0,0,,,,0,,,
2515,RAINSTORM,GREATER ACCRA,ACCRA METROPOLIS,2016/03/02,ALOGOSHIE,Ghana,5.6441674,-0.5453331,,,,,,,,,,0,0,,,,0,,,
2619,RAINSTORM,EASTERN,ASUOGYAMAN,2017/09/27,"DZIDZOR KOPE,MAMAKORPE",Ghana,6.2399395,0.0931126,,,,,12,,,,,0,0,,,,0,,,
2618,RAINSTORM,EASTERN,ATIWA WEST,2017/04/09,AKROFUFU KWABENG,Ghana,6.351042,-0.636306,,,,,724,,,,,0,0,,,,0,,,
2616,RAINSTORM,EASTERN,KWAHU SOUTH,2017/04/06,ATIBIE NKETEPA MAMFE,Ghana,6.5808546,-0.7361748,,,,,547,,,,,0,0,,,,0,,,
2614,RAINSTORM,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2017/04/19,ASOKORE NYAMEBEKYERE,Ghana,6.0909835,-0.2611009,,,,,162,,,,,0,0,,,,0,,,
2612,RAINSTORM,EASTERN,BIRIM SOUTH,2017/04/18,ACHIASE,Ghana,5.8955553,-0.9964972,,,,,952,,,,,0,0,,,,0,,,
2604,RAINSTORM,EASTERN,ASUOGYAMAN,2017/03/09,SENCHI,Ghana,6.1983325,0.0468683,,,,,1,,,,,0,0,,,,0,,,
2602,RAINSTORM,EASTERN,DENKYEMBOUR,2017/03/28,PRAMKESE WENCHI OKYINSO,Ghana,6.0591232,-0.931912,,,,,189,,,,,0,0,,,,0,,,
2600,RAINSTORM,EASTERN,ATIWA WEST,2017/02/20,AMONOM AKROFUO MOURSO,Ghana,6.2089589,-0.8133757,,,,,54,,,,,0,0,,,,0,,,
2548,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2015/03/31,ODORNA,Ghana,5.5613935,-0.2186783,,,,,,,,,,0,0,,,,0,,,
2546,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2015/03/31,ASYLUM DOWN,Ghana,5.5697997,-0.2162646,,,,,,,,,,0,0,,,,0,,,
2531,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2016/06/09,OSU DOKU,Ghana,5.5569983,-0.2183111,,,,,,,,,,0,0,,,,0,,,
2527,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2016/06/09,SAHARA,Ghana,5.567122,-0.3036406,,,,,,,,,,0,0,,,,0,,,
2525,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2016/06/09,ODAWNA,Ghana,5.5654615,-0.2197856,,,,,,,,,,0,0,,,,0,,,
2516,RAINSTORM,GREATER ACCRA,ACCRA METROPOLIS,2016/03/02,ALOGOSHIE,Ghana,5.6441674,-0.5453331,,7,,,,,,,,0,0,,,,0,,,
2471,DISEASE EPIDEMICS,UPPER EAST,BOLGATANGA MUNICIPAL,2017/12/15,ZUALUNGU,Ghana,10.795389,-0.8194901,1,,,,,,,,,0,0,,,,0,,,
2459,FLOOD,UPPER EAST,BUILSA SOUTH,2018/07/06,ATUBA,Ghana,10.4421842,-1.3251538,,,,,,,,,,0,0,,,19,0,,,
2426,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2017/11/06,AWUKU SARKU,Ghana,5.6202628,-0.1806804,,,,,9,,,,,0,0,,,,0,,,ASSORTED HOUSEHOLD WERE DESTROYED IN THE FLOOD
2423,FLOOD,CENTRAL,AGONA EAST,2017/04/20,OBOSOMASE,Ghana,5.8732092,-0.1664043,,,,,2,,,,,0,0,,,,0,,,
2421,RAINSTORM,UPPER EAST,BOLGATANGA MUNICIPAL,2017/09/12,,Ghana,10.7478508,-1.0757655,,1,,,,,,,,0,0,,,,0,,,
2328,RAINSTORM,UPPER EAST,BONGO,2017/05/30,,Ghana,10.9108526,-0.8178379,,,,,295,,,,,0,0,6,,,0,,,NO DETAILS PROVIDED FOR ESTIMATED COST.
2326,RAINSTORM,UPPER EAST,BONGO,2017/05/11,,Ghana,10.9108526,-0.8178379,,,,,244,,,,,0,0,3,,,0,,,NO DETAILS PROVIDED FOR ESTIMATED COST.
2324,RAINSTORM,UPPER EAST,BINDURI,2017/04/29,,Ghana,10.9721382,-0.318668,,,,,230,,,,,0,0,7,,,0,,,NO DETAILS PROVIDED FOR ESTIMATED COST.
2322,RAINSTORM,UPPER EAST,GARU TEMPANE,2017/04/23,,Ghana,10.793792,-0.3741197,,,,,264,,,,,0,0,264,,,0,,,
2231,RAINSTORM,BRONG AHAFO,PRU,2017/05/31,KAJERI,Ghana,8.0724869,-1.6698846,1,,,,1,,,,,0,0,,,,0,,,
2229,RAINSTORM,BRONG AHAFO,PRU,2017/06/13,JAKLAI,Ghana,8.9664087,-1.9048714,,,,,3,,,,,0,0,,,,0,,,
2227,RAINSTORM,BRONG AHAFO,PRU,2017/04/08,DAMA NKWANTA,Ghana,7.98771,-1.0959721,,,,,31,,,,,0,0,,,,0,,,
2224,RAINSTORM,BRONG AHAFO,SENE WEST,2017/06/23,LEMU,Ghana,7.7788125,-0.6120124,,,,,7,,,,,0,0,,,,0,,,
2221,RAINSTORM,BRONG AHAFO,SENE WEST,2017/04/15,SHAFA ZONGO,Ghana,7.748974,-1.2326489,,,,,5,,,,,0,0,,,,0,,,
2203,FLOOD,BRONG AHAFO,DORMAA WEST,2017/06/16,NYAMEAMA,Ghana,6.9747638,-3.1125897,,,,,1,,,,,0,0,,,,0,,,
2201,RAINSTORM,BRONG AHAFO,ASUNAFO SOUTH,2017/05/02,ABUOM,Ghana,6.4943836,-2.4959284,,5,,,10,,,,,0,0,,,,0,,,
2482,DROUGHT,UPPER EAST,BUILSA SOUTH,2017/08/--,BAWKU WEST,Ghana,10.8433581,-0.8036711,,,,,787,,,,,0,0,,,,0,,,
2476,FLOOD,GREATER ACCRA,ACCRA METROPOLIS,2017/10/02,AYAWASO ESAT,Ghana,7.8961632,-3.6733937,,,,,,,,,,0,0,,,,0,,,
2472,DISEASE EPIDEMICS,UPPER EAST,GARU TEMPANE,2017/12/15,TEMPANE,Ghana,10.9008156,-0.2366556,1,,,,,,,,,0,0,,,,0,,,
2457,FLOOD,UPPER EAST,BUILSA SOUTH,2017/18/07,BAZUA,Ghana,10.5315068,-1.6491326,,,,,,,,,,0,0,,,,0,,,
2424,RAINSTORM,UPPER EAST,KASENA NANKANA WEST,2017/08/03,GUMYOKO,Ghana,10.8722916,-1.5377358,,,,,,,,,,0,0,,,,0,,,
2422,FLOOD,UPPER EAST,KASENA NANKANA WEST,2017/09/12,,Ghana,10.8722916,-1.5377358,,,,,97,,,,,0,0,,,,0,,,THREE BRIDGES DESTROYED IN FLOOD.
2327,RAINSTORM,UPPER EAST,BUILSA SOUTH,2017/05/25,,Ghana,10.5315068,-1.6491326,,,,,21,,,,,0,0,,,,0,,,NO DETAILS PROVIDED FOR ESTIMATED COST.
2325,RAINSTORM,UPPER EAST,BAWKU MUNICIPAL,2017/04/30,,Ghana,11.0423353,-0.4056566,,,,,153,,,,,0,0,2,,,0,,,NO DETAILS PROVIDED FOR ESTIMATED COST.
2323,RAINSTORM,UPPER EAST,BAWKU MUNICIPAL,2017/04/25,,Ghana,11.0423353,-0.4056566,,,,,57,,,,,0,0,5,,,0,,,NO DETAILS NOT PROVIDED ON ESTIMATED COST.
2321,RAINSTORM,UPPER EAST,KASENA NANKANA WEST,2017/03/15,,Ghana,10.8722916,-1.5377358,,,,,301,,,,,0,0,,,,0,,,
2230,RAINSTORM,BRONG AHAFO,PRU,2017/06/12,PAPAASE,Ghana,6.6697663,-1.2979163,,,,,1,,,,,0,0,,,,0,,,
2228,RAINSTORM,BRONG AHAFO,PRU,2017/05/20,PARAMBO,Ghana,8.0724869,-1.6698846,,,,,2,,,,,0,0,,,,0,,,
2226,RAINSTORM,BRONG AHAFO,SENE WEST,2017/06/23,LASSI,Ghana,8.960702,-2.65521,,,,,1,,,,,0,0,,,,0,,,
2225,RAINSTORM,BRONG AHAFO,SENE WEST,2017/06/23,AKENTEN,Ghana,7.748974,-1.2326489,,,,,3,,,,,0,0,,,,0,,,
2222,RAINSTORM,BRONG AHAFO,SENE WEST,2017/04/15,KWAME DANSO,Ghana,7.7318718,-0.6890489,,,,,1,,,,,0,0,,,,0,,,
2220,RAINSTORM,BRONG AHAFO,SENE WEST,2017/04/15,MFRAMA,Ghana,7.748974,-1.2326489,,,,,68,,,,,0,0,,,,0,,,
2202,RAINSTORM,BRONG AHAFO,ASUNAFO SOUTH,2017/05/13,DANTANO,Ghana,6.5612936,-2.9304752,,,,,4,,,,,0,0,,,,0,,,
2200,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/05/17,JATO ZONGO,Ghana,7.6549625,-1.0616218,,1,,,45,,,,,0,0,,,,0,,,
2199,RAINSTORM,BRONG AHAFO,TANO SOUTH,2017/06/24,OLD BROSAKROM,Ghana,7.1610729,-2.1469938,,,,,5,,,,,0,0,,,,0,,,
2197,RAINSTORM,BRONG AHAFO,TANO SOUTH,2017/05/20,BECHEM,Ghana,7.0873924,-2.0383073,,,,,1,,,,,0,0,,,,0,,,
2195,RAINSTORM,BRONG AHAFO,WENCHI,2017/04/19,WENCHI,Ghana,7.7405566,-2.1257689,,,,,,,,,,0,0,1,,,0,,,
2193,RAINSTORM,BRONG AHAFO,TAIN,2017/05/25,BADU,Ghana,7.6921088,-2.2416832,1,,,,,,,,,0,0,,,,0,,,
2191,RAINSTORM,BRONG AHAFO,TAIN,2017/05/20,NSAWKWAW,Ghana,7.8761351,-2.3254538,,,,,2,,,,,0,0,,,,0,,,
2189,RAINSTORM,BRONG AHAFO,TAIN,2017/05/20,NAMASA,Ghana,7.901768,-2.4923945,,,,,1,,,,,0,0,,,,0,,,
2187,RAINSTORM,BRONG AHAFO,BEREKUM MUNICIPAL,2017/06/05,JINIJINI,Ghana,7.4483048,-2.66176,,,,,1,,,,,0,0,,,,0,,,
2185,RAINSTORM,BRONG AHAFO,ASUNAFO NORTH,2017/05/05,MIM,Ghana,6.9067007,-2.5831607,,,,,1,,,,,0,0,,,,0,,,
2183,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/20,BAANAFOUR,Ghana,7.6166664,-2.9205997,,,,,6,,,,,0,0,,,,0,,,
2181,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/19,ISAKAKROM,Ghana,7.6141033,-2.9172135,,,,,1,,,,,0,0,,,,0,,,
2179,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/19,KONSIA,Ghana,7.6217261,-2.9606956,,,,,4,,,,,0,0,,,,0,,,
2177,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/10,MIREMANO,Ghana,7.6208806,-2.7002764,,,,,1,,,,,0,0,,,,0,,,
2175,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/09,BABIANIHA,Ghana,7.5525444,-2.8022817,,,,,3,,,,,0,0,,,,0,,,
2173,RAINSTORM,BRONG AHAFO,DORMAA MUNICIPAL,2017/06/27,GBAO,Ghana,7.2379625,-3.1894306,,,,,3,,,,,0,0,,,,0,,,
2171,RAINSTORM,BRONG AHAFO,DORMAA MUNICIPAL,2017/06/14,KOFIASUA,Ghana,7.291628,-2.9047681,,,,,1,,,,,0,0,,,,0,,,
2163,FLOOD,BRONG AHAFO,TECHIMAN MUNICIPAL,2017/05/26,New Anyinabren,Ghana,7.5795458,-1.9323425,,,,,1,,,,,0,0,,,,0,,,
2156,FLOOD,,,2018/06/08,,Ghana,7.8961632,-3.6733937,,,,,,,,,,0,0,,,,0,,,
2153,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/03/13,AHOTOR,Ghana,7.7284503,-1.4164368,3,,,,,,,,,0,0,,,,0,,,AN ESTIMATED COST OF 1000 ATTACHED WITHOUT DETAILS.
2151,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/03/01,NYOMOASE,Ghana,7.7284503,-1.4164368,,,,,2,,,,,0,0,,,,0,,,
2150,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/02/24,ABAMA,Ghana,7.6766504,-1.2143677,,,,,,,,,,0,0,,,,0,,,
2148,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/01/16,KUNFIA,Ghana,7.7816235,-1.2348461,,,,,4,,,,,0,0,,,,0,,,
2146,RAINSTORM,BRONG AHAFO,TECHIMAN NORTH,2017/06/07,ADUTWIE,Ghana,7.6890627,-1.9449734,,,,,1,,,,,0,0,,,,0,,,
2144,RAINSTORM,BRONG AHAFO,ASUNAFO NORTH,2017/03/10,MENSAHKROM,Ghana,5.9581067,-1.732946,,,,,20,,,,,0,0,,,,0,,,
2142,RAINSTORM,BRONG AHAFO,SUNYANI MUNICIPAL,2017/03/30,SUNYANI ZONGO,Ghana,7.3399045,-2.3266668,,2,,,,,,,,0,0,,,,0,,,
2140,RAINSTORM,BRONG AHAFO,SUNYANI WEST,2017/03/30,CHIRAA,Ghana,7.3963655,-2.1947766,,,,,3,,,,,0,0,,,,0,,,
2138,RAINSTORM,BRONG AHAFO,NKORANZA SOUTH,2017/02/26,ASONKWAA,Ghana,7.4929263,-1.8303165,,,,,2,,,,,0,0,,,,0,,,
2136,RAINSTORM,BRONG AHAFO,ASUNAFO SOUTH,2017/03/19,KUKUOM,Ghana,6.6924837,-2.4478484,,,,,1,,,,,0,0,,,,0,,,
2134,RAINSTORM,BRONG AHAFO,SENE WEST,2017/03/03,SHAFA ZONGO,Ghana,7.748974,-1.2326489,,,,,4,,,,,0,0,,,,0,,,
2132,RAINSTORM,BRONG AHAFO,SENE WEST,2017/03/03,KWAME DANSO,Ghana,7.7318718,-0.6890489,,,,,15,,,,,0,0,,,,0,,,
2130,RAINSTORM,BRONG AHAFO,SENE WEST,2017/02/15,WIASE,Ghana,7.748974,-1.2326489,,,,,1,,,,,0,0,,,,0,,,
2128,RAINSTORM,BRONG AHAFO,PRU,2017/03/06,CHEREPO,Ghana,8.0724869,-1.6698846,,,,,3,,,,,0,0,,,,0,,,
2126,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/03,BIOKROM,Ghana,7.9135061,-3.0008624,,,,,2,,,,,0,0,,,,0,,,
2124,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/29,BUKO,Ghana,7.9949986,-2.6712871,,1,,,3,,,,,0,0,,,,0,,,
2122,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/14,ADADIEM,Ghana,8.0799742,-2.554259,,,,,,,,,,0,0,,,,0,,,AN ESTIMATED COST OF 25000 ATTACHED WITHOUT DETAILS.
2120,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/14,DUADASO NO.1,Ghana,7.9070124,-2.6466491,,,,,1,,,,,0,0,,,,0,,,
2092,RAINSTORM,BRONG AHAFO,KINTAMPO NORTH,2017/03/19,KINTAMPO WATERFALLS,Ghana,8.0889405,-1.7013571,18,22,,,,,,,,0,0,,,,0,,,AN ESTIMATED COST OF 2000 WITHOUT DETAILS.
2090,FLOOD,BRONG AHAFO,DORMAA EAST,2017/06/17,WAMANAFO,Ghana,7.2647348,-2.7281714,,,,,1,,,,,0,0,,,,0,,,
2088,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/03/19,ASUOGYA,Ghana,7.6220665,-2.9606895,,,,,,,,,,0,0,,,,0,,,AN ESTIMATED OF 4000 WITHOUT DETAILS
2198,RAINSTORM,BRONG AHAFO,TANO SOUTH,2017/06/22,KWASO,Ghana,7.0689727,-2.0252743,1,2,,,1,,,,,0,0,,,,0,,,
2196,RAINSTORM,BRONG AHAFO,WENCHI,2017/04/19,GENSOSO,Ghana,7.7419915,-2.1034293,,,,,5,,,,,0,0,,,,0,,,
2194,RAINSTORM,BRONG AHAFO,TAIN,2017/04/19,KAAMU,Ghana,7.7911629,-2.7019287,,,,,,,,,,0,0,1,,,0,,,
2192,RAINSTORM,BRONG AHAFO,TAIN,2017/06/22,BROHANI,Ghana,7.9792951,-2.4353171,,,,,4,,,,,0,0,,,,0,,,
2190,RAINSTORM,BRONG AHAFO,TAIN,2017/05/20,MENJI,Ghana,7.9256994,-2.3868227,,,,,3,,,,,0,0,,,,0,,,
2188,RAINSTORM,BRONG AHAFO,TAIN,2017/04/20,KWADWO,Ghana,7.725369,-3.5291501,,,,,,,,,,0,0,5000,,,0,,,
2186,RAINSTORM,BRONG AHAFO,BEREKUM MUNICIPAL,2017/05/29,ANYINASU,Ghana,7.4529427,-2.6007775,,,,,,,,,,0,0,1,,,0,,,
2184,RAINSTORM,BRONG AHAFO,ASUNAFO NORTH,2017/04/01,MIM,Ghana,6.9067007,-2.5831607,,,,,1,,,,,0,0,,,,0,,,
2182,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/20,,Ghana,7.6217261,-2.9606956,,,,,12,,,,,0,0,,,,0,,,
2180,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/19,ANOKONANO,Ghana,7.6217261,-2.9606956,,,,,4,,,,,0,0,,,,0,,,
2178,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/10,KOJOBADU KROM,Ghana,7.6141033,-2.9172135,,,,,2,,,,,0,0,,,,0,,,
2176,RAINSTORM,BRONG AHAFO,JAMAN SOUTH,2017/06/10,DROBO,Ghana,7.5932381,-2.8309112,,,,,1,,,,,0,0,,,,0,,,
2174,RAINSTORM,BRONG AHAFO,DORMAA MUNICIPAL,2017/06/27,DORBOR,Ghana,7.1653624,-3.1243424,,,,,3,,,,,0,0,,,,0,,,
2172,RAINSTORM,BRONG AHAFO,DORMAA MUNICIPAL,2017/06/27,BANDA AHENKRO,Ghana,7.2724802,-2.9105629,,,,,5,,,,,0,0,,,,0,,,
2170,RAINSTORM,BRONG AHAFO,DORMAA MUNICIPAL,2017/05/14,KOSANE,Ghana,7.3047636,-2.8553511,,,,,2,,,,,0,0,,,,0,,,
2158,FLOOD,,,2018/06/08,,Ghana,7.8961632,-3.6733937,,,,,,,,,,0,0,,,,0,,,
2154,RAINSTORM,BRONG AHAFO,TECHIMAN MUNICIPAL,2017/04/19,AYIMANA,Ghana,7.5260618,-2.1202603,,,,,,,,,,0,0,,,,0,,,
2152,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/03/06,DUABONE,Ghana,7.75246,-1.0489645,,,,,1,,,,,0,0,,,,0,,,
2150,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/02/24,ABAMA,Ghana,7.6766504,-1.2143677,,,,,18,,,,,0,0,,,,0,,,
2149,RAINSTORM,BRONG AHAFO,ATEBUBU AMANTIN,2017/02/27,KUNFIA,Ghana,7.7816235,-1.2348461,,,,,5,,,,,0,0,,,,0,,,
2147,RAINSTORM,BRONG AHAFO,TECHIMAN NORTH,2017/03/21,ASUEYI,Ghana,7.590919,-1.9368735,,,,,2,,,,,0,0,,,,0,,,
2145,RAINSTORM,BRONG AHAFO,TECHIMAN NORTH,2017/01/26,PENADUA,Ghana,7.5896429,-1.9543114,,,,,1,,,,,0,0,,,,0,,,
2143,RAINSTORM,BRONG AHAFO,ASUNAFO NORTH,2017/01/18,APENKROM,Ghana,6.8148906,-3.0126284,,,,,1,,,,,0,0,,,,0,,,
2141,RAINSTORM,BRONG AHAFO,SUNYANI MUNICIPAL,2017/03/19,ABESIEM,Ghana,7.2899694,-2.2998641,,,,,1,,,,,0,0,,,,0,,,
2139,RAINSTORM,BRONG AHAFO,NKORANZA SOUTH,2017/03/14,DUAYAW NKWANTA,Ghana,7.1779234,-2.1185592,,,,,2,,,,,0,0,,,,0,,,
2137,RAINSTORM,BRONG AHAFO,NKORANZA SOUTH,2017/02/26,BARTORFOUR,Ghana,7.4532776,-1.9739931,,,,,1,,,,,0,0,,,,0,,,
2135,RAINSTORM,BRONG AHAFO,ASUNAFO SOUTH,2017/03/10,KUKUOM,Ghana,6.6924837,-2.4478484,,,,,10,,,,,0,0,,,,0,,,
2133,RAINSTORM,BRONG AHAFO,SENE WEST,2017/03/03,WIASE,Ghana,7.748974,-1.2326489,,,,,1,,,,,0,0,,,,0,,,
2131,RAINSTORM,BRONG AHAFO,SENE WEST,2017/03/15,KWAME DANSO,Ghana,7.7318718,-0.6890489,,,,,1,,,,,0,0,,,,0,,,
2129,RAINSTORM,BRONG AHAFO,PRU,2017/03/06,,Ghana,8.0724869,-1.6698846,,,,,,,,,,0,0,,,,0,,,AN ESTIMATED COST OF 15000 ATTACHED WITHOUT DETAILS.
2127,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/10,OLD BROSANKO,Ghana,7.9135061,-3.0008624,,,,,2,,,,,0,0,,,,0,,,
2125,RAINSTORM,BRONG AHAFO,JAMAN NORTH,2017/03/03,BECHEM,Ghana,7.0873924,-2.0383073,,,,,,,,,,0,0,,,,0,,,AN ESTIMATED COST OF 1500 ATTACHED WITHOUT DETAILS.
